Flow Timestamps,Flow (L/min),CO2 Timestamps,CO2% (ppm),Volume Exhaled Timestamps,Volume Exhaled (L),VCO2/BV Timestamps,Vol CO2 / Vol Breath,CO2 Peak timestamps,CO2 Peak (ppm)
2022-11-17 09:06:51.404041,-0.03,2022-11-17 09:06:51.282437,760.0,,,,,,
2022-11-17 09:06:51.453940,-0.04,2022-11-17 09:06:51.330368,760.0,,,,,,
2022-11-17 09:06:51.503656,-0.05,2022-11-17 09:06:51.394387,930.0,,,,,,
2022-11-17 09:06:51.554854,-0.05,2022-11-17 09:06:51.442308,1010.0,,,,,,
2022-11-17 09:06:51.604913,-0.04,2022-11-17 09:06:51.490512,950.0,,,,,,
2022-11-17 09:06:51.650931,-0.03,2022-11-17 09:06:51.538299,880.0,,,,,,
2022-11-17 09:06:51.697439,-0.03,2022-11-17 09:06:51.586358,880.0,,,,,,
2022-11-17 09:06:51.750456,-0.05,2022-11-17 09:06:51.634240,890.0,,,,,,
2022-11-17 09:06:51.803352,-0.04,2022-11-17 09:06:51.682447,770.0,,,,,,
2022-11-17 09:06:51.854416,-0.05,2022-11-17 09:06:51.730172,680.0,,,,,,
2022-11-17 09:06:51.904219,-0.07,2022-11-17 09:06:51.778800,790.0,,,,,,
2022-11-17 09:06:51.955013,-0.08,2022-11-17 09:06:51.826251,870.0,,,,,,
2022-11-17 09:06:52.004176,-0.14,2022-11-17 09:06:51.874245,920.0,,,,,,
2022-11-17 09:06:52.054294,-0.25,2022-11-17 09:06:51.923697,880.0,,,,,,
2022-11-17 09:06:52.104193,-0.33,2022-11-17 09:06:51.973971,780.0,,,,,,
2022-11-17 09:06:52.154644,-0.33,2022-11-17 09:06:52.023704,800.0,,,,,,
2022-11-17 09:06:52.202643,-0.3,2022-11-17 09:06:52.082515,770.0,,,,,,
2022-11-17 09:06:52.254645,-0.24,2022-11-17 09:06:52.130319,890.0,,,,,,
2022-11-17 09:06:52.306863,-0.18,2022-11-17 09:06:52.177903,950.0,,,,,,
2022-11-17 09:06:52.357803,-0.12,2022-11-17 09:06:52.225976,900.0,,,,,,
2022-11-17 09:06:52.407564,-0.05,2022-11-17 09:06:52.274725,780.0,,,,,,
2022-11-17 09:06:52.457013,0.07,2022-11-17 09:06:52.330558,900.0,,,,,,
2022-11-17 09:06:52.507347,0.23,2022-11-17 09:06:52.378891,1000.0,,,,,,
2022-11-17 09:06:52.557006,0.25,2022-11-17 09:06:52.426727,850.0,,,,,,
2022-11-17 09:06:52.608144,0.18,2022-11-17 09:06:52.474975,920.0,,,,,,
2022-11-17 09:06:52.653901,0.07,2022-11-17 09:06:52.523520,1000.0,,,,,,
2022-11-17 09:06:52.703723,0.01,2022-11-17 09:06:52.574196,830.0,,,,,,
2022-11-17 09:06:52.755142,-0.02,2022-11-17 09:06:52.624294,700.0,,,,,,
2022-11-17 09:06:52.807020,-0.04,2022-11-17 09:06:52.667903,840.0,,,,,,
2022-11-17 09:06:52.858370,-0.05,2022-11-17 09:06:52.722100,960.0,,,,,,
2022-11-17 09:06:52.903629,-0.03,2022-11-17 09:06:52.774561,1070.0,,,,,,
2022-11-17 09:06:52.953618,-0.03,2022-11-17 09:06:52.825045,1010.0,,,,,,
2022-11-17 09:06:53.004234,-0.03,2022-11-17 09:06:52.874313,840.0,,,,,,
2022-11-17 09:06:53.065507,-0.03,2022-11-17 09:06:52.920978,800.0,,,,,,
2022-11-17 09:06:53.113015,-0.04,2022-11-17 09:06:52.969646,840.0,,,,,,
2022-11-17 09:06:53.159662,-0.04,2022-11-17 09:06:53.019838,850.0,,,,,,
2022-11-17 09:06:53.225104,-0.03,2022-11-17 09:06:53.057610,760.0,,,,,,
2022-11-17 09:06:53.271009,-0.03,2022-11-17 09:06:53.105970,800.0,,,,,,
2022-11-17 09:06:53.316185,-0.02,2022-11-17 09:06:53.153644,900.0,,,,,,
2022-11-17 09:06:53.361444,-0.02,2022-11-17 09:06:53.201540,810.0,,,,,,
2022-11-17 09:06:53.406891,-0.03,2022-11-17 09:06:53.249827,810.0,,,,,,
2022-11-17 09:06:53.455178,-0.04,2022-11-17 09:06:53.297654,950.0,,,,,,
2022-11-17 09:06:53.505940,-0.06,2022-11-17 09:06:53.345500,960.0,,,,,,
2022-11-17 09:06:53.561014,-0.1,2022-11-17 09:06:53.423825,900.0,,,,,,
2022-11-17 09:06:53.608738,-0.04,2022-11-17 09:06:53.461821,790.0,,,,,,
2022-11-17 09:06:53.655483,0.02,2022-11-17 09:06:53.506901,760.0,,,,,,
2022-11-17 09:06:53.705356,0.1,2022-11-17 09:06:53.553958,950.0,,,,,,
2022-11-17 09:06:53.754701,0.09,2022-11-17 09:06:53.601691,920.0,,,,,,
2022-11-17 09:06:53.804950,0.05,2022-11-17 09:06:53.648845,740.0,,,,,,
2022-11-17 09:06:53.854372,0.16,2022-11-17 09:06:53.697344,810.0,,,,,,
2022-11-17 09:06:53.904442,0.45,2022-11-17 09:06:53.745660,740.0,,,,,,
2022-11-17 09:06:53.953966,0.46,2022-11-17 09:06:53.793863,790.0,,,,,,
2022-11-17 09:06:54.004072,-0.02,2022-11-17 09:06:53.842585,870.0,,,,,,
2022-11-17 09:06:54.050042,-0.08,2022-11-17 09:06:53.889309,970.0,,,,,,
2022-11-17 09:06:54.105018,-0.09,2022-11-17 09:06:53.938036,1040.0,,,,,,
2022-11-17 09:06:54.151910,-0.09,2022-11-17 09:06:53.985332,900.0,,,,,,
2022-11-17 09:06:54.201352,-0.04,2022-11-17 09:06:54.033543,870.0,,,,,,
2022-11-17 09:06:54.249960,0.07,2022-11-17 09:06:54.097160,760.0,,,,,,
2022-11-17 09:06:54.303397,0.16,2022-11-17 09:06:54.144901,740.0,,,,,,
2022-11-17 09:06:54.353834,0.16,2022-11-17 09:06:54.193305,820.0,,,,,,
2022-11-17 09:06:54.404266,0.22,2022-11-17 09:06:54.240974,860.0,,,,,,
2022-11-17 09:06:54.453907,0.24,2022-11-17 09:06:54.289216,810.0,,,,,,
2022-11-17 09:06:54.504233,0.18,2022-11-17 09:06:54.337161,850.0,,,,,,
2022-11-17 09:06:54.549351,0.08,2022-11-17 09:06:54.385299,1050.0,,,,,,
2022-11-17 09:06:54.601858,0.03,2022-11-17 09:06:54.433218,1130.0,,,,,,
2022-11-17 09:06:54.649899,-0.05,2022-11-17 09:06:54.481236,1110.0,,,,,,
2022-11-17 09:06:54.699813,-0.13,2022-11-17 09:06:54.529264,980.0,,,,,,
2022-11-17 09:06:54.745608,-0.06,2022-11-17 09:06:54.577340,910.0,,,,,,
2022-11-17 09:06:54.797680,-0.04,2022-11-17 09:06:54.625042,870.0,,,,,,
2022-11-17 09:06:54.847268,-0.03,2022-11-17 09:06:54.672686,800.0,,,,,,
2022-11-17 09:06:54.896895,-0.05,2022-11-17 09:06:54.736947,750.0,,,,,,
2022-11-17 09:06:54.946658,-0.04,2022-11-17 09:06:54.784809,740.0,,,,,,
2022-11-17 09:06:54.997112,-0.06,2022-11-17 09:06:54.832760,740.0,,,,,,
2022-11-17 09:06:55.049059,-0.05,2022-11-17 09:06:54.881134,780.0,,,,,,
2022-11-17 09:06:55.103601,-0.05,2022-11-17 09:06:54.928375,840.0,,,,,,
2022-11-17 09:06:55.149044,-0.04,2022-11-17 09:06:54.976790,840.0,,,,,,
2022-11-17 09:06:55.201192,-0.03,2022-11-17 09:06:55.024765,770.0,,,,,,
2022-11-17 09:06:55.247374,-0.01,2022-11-17 09:06:55.072813,710.0,,,,,,
2022-11-17 09:06:55.297315,-0.01,2022-11-17 09:06:55.124543,740.0,,,,,,
2022-11-17 09:06:55.347364,-0.01,2022-11-17 09:06:55.168747,730.0,,,,,,
2022-11-17 09:06:55.400374,-0.04,2022-11-17 09:06:55.217275,810.0,,,,,,
2022-11-17 09:06:55.449812,-0.07,2022-11-17 09:06:55.269332,960.0,,,,,,
2022-11-17 09:06:55.503499,-0.08,2022-11-17 09:06:55.313286,930.0,,,,,,
2022-11-17 09:06:55.554642,-0.13,2022-11-17 09:06:55.365654,880.0,,,,,,
2022-11-17 09:06:55.606074,-0.13,2022-11-17 09:06:55.424586,890.0,,,,,,
2022-11-17 09:06:55.652011,-0.1,2022-11-17 09:06:55.472820,930.0,,,,,,
2022-11-17 09:06:55.697418,-0.06,2022-11-17 09:06:55.520538,920.0,,,,,,
2022-11-17 09:06:55.747801,-0.03,2022-11-17 09:06:55.574012,950.0,,,,,,
2022-11-17 09:06:55.800951,-0.0,2022-11-17 09:06:55.624797,900.0,,,,,,
2022-11-17 09:06:55.851421,0.02,2022-11-17 09:06:55.671595,960.0,,,,,,
2022-11-17 09:06:55.906776,0.04,2022-11-17 09:06:55.715406,990.0,,,,,,
2022-11-17 09:06:55.959377,0.01,2022-11-17 09:06:55.765300,890.0,,,,,,
2022-11-17 09:06:56.007544,-0.01,2022-11-17 09:06:55.819184,930.0,,,,,,
2022-11-17 09:06:56.054316,-0.04,2022-11-17 09:06:55.867464,1000.0,,,,,,
2022-11-17 09:06:56.105370,-0.06,2022-11-17 09:06:55.904840,870.0,,,,,,
2022-11-17 09:06:56.151954,-0.04,2022-11-17 09:06:55.952326,790.0,,,,,,
2022-11-17 09:06:56.221633,-0.03,2022-11-17 09:06:56.000505,890.0,,,,,,
2022-11-17 09:06:56.275376,-0.02,2022-11-17 09:06:56.048275,870.0,,,,,,
2022-11-17 09:06:56.324624,-0.02,2022-11-17 09:06:56.123374,830.0,,,,,,
2022-11-17 09:06:56.377393,-0.02,2022-11-17 09:06:56.170407,960.0,,,,,,
2022-11-17 09:06:56.422583,-0.02,2022-11-17 09:06:56.208599,960.0,,,,,,
2022-11-17 09:06:56.468368,-0.01,2022-11-17 09:06:56.256202,1070.0,,,,,,
2022-11-17 09:06:56.513856,-0.01,2022-11-17 09:06:56.304335,1050.0,,,,,,
2022-11-17 09:06:56.559447,-0.02,2022-11-17 09:06:56.352146,790.0,,,,,,
2022-11-17 09:06:56.604682,-0.04,2022-11-17 09:06:56.400571,810.0,,,,,,
2022-11-17 09:06:56.654608,-0.06,2022-11-17 09:06:56.448520,960.0,,,,,,
2022-11-17 09:06:56.700787,-0.07,2022-11-17 09:06:56.496541,1080.0,,,,,,
2022-11-17 09:06:56.746406,-0.09,2022-11-17 09:06:56.544052,1110.0,,,,,,
2022-11-17 09:06:56.798676,-0.16,2022-11-17 09:06:56.592071,1080.0,,,,,,
2022-11-17 09:06:56.856042,-0.18,2022-11-17 09:06:56.640416,960.0,,,,,,
2022-11-17 09:06:56.902859,-0.12,2022-11-17 09:06:56.688683,960.0,,,,,,
2022-11-17 09:06:56.952953,-0.07,2022-11-17 09:06:56.736351,960.0,,,,,,
2022-11-17 09:06:57.003493,-0.05,2022-11-17 09:06:56.807654,900.0,,,,,,
2022-11-17 09:06:57.074369,-0.08,2022-11-17 09:06:56.848009,810.0,,,,,,
2022-11-17 09:06:57.124982,-0.13,2022-11-17 09:06:56.895790,870.0,,,,,,
2022-11-17 09:06:57.170672,-0.13,2022-11-17 09:06:56.943978,1140.0,,,,,,
2022-11-17 09:06:57.220398,-0.09,2022-11-17 09:06:56.991967,1040.0,,,,,,
2022-11-17 09:06:57.270037,-0.04,2022-11-17 09:06:57.039876,930.0,,,,,,
2022-11-17 09:06:57.323273,-0.02,2022-11-17 09:06:57.093184,1010.0,,,,,,
2022-11-17 09:06:57.373665,-0.01,2022-11-17 09:06:57.142960,860.0,,,,,,
2022-11-17 09:06:57.423656,-0.01,2022-11-17 09:06:57.187678,740.0,,,,,,
2022-11-17 09:06:57.476054,0.1,2022-11-17 09:06:57.240660,900.0,,,,,,
2022-11-17 09:06:57.521532,0.4,2022-11-17 09:06:57.288931,890.0,,,,,,
2022-11-17 09:06:57.567474,0.64,2022-11-17 09:06:57.338224,950.0,,,,,,
2022-11-17 09:06:57.614664,0.74,2022-11-17 09:06:57.389763,1000.0,,,,,,
2022-11-17 09:06:57.659860,0.61,2022-11-17 09:06:57.431702,960.0,,,,,,
2022-11-17 09:06:57.706003,0.27,2022-11-17 09:06:57.496567,1020.0,,,,,,
2022-11-17 09:06:57.751312,-0.04,2022-11-17 09:06:57.541237,1100.0,,,,,,
2022-11-17 09:06:57.799683,-0.08,2022-11-17 09:06:57.586454,960.0,,,,,,
2022-11-17 09:06:57.845514,-0.19,2022-11-17 09:06:57.631372,870.0,,,,,,
2022-11-17 09:06:57.897297,-0.21,2022-11-17 09:06:57.679914,940.0,,,,,,
2022-11-17 09:06:57.942915,-0.13,2022-11-17 09:06:57.727835,920.0,,,,,,
2022-11-17 09:06:57.991007,-0.0,2022-11-17 09:06:57.775332,870.0,,,,,,
2022-11-17 09:06:58.040470,0.12,2022-11-17 09:06:57.823503,880.0,,,,,,
2022-11-17 09:06:58.095068,0.25,2022-11-17 09:06:57.871474,930.0,,,,,,
2022-11-17 09:06:58.145449,0.2,2022-11-17 09:06:57.919550,840.0,,,,,,
2022-11-17 09:06:58.198619,0.12,2022-11-17 09:06:57.967648,730.0,,,,,,
2022-11-17 09:06:58.247539,0.06,2022-11-17 09:06:58.015521,780.0,,,,,,
2022-11-17 09:06:58.297952,0.04,2022-11-17 09:06:58.063482,840.0,,,,,,
2022-11-17 09:06:58.351294,0.03,2022-11-17 09:06:58.127491,840.0,,,,,,
2022-11-17 09:06:58.396943,0.03,2022-11-17 09:06:58.175456,790.0,,,,,,
2022-11-17 09:06:58.444926,0.0,2022-11-17 09:06:58.223485,820.0,,,,,,
2022-11-17 09:06:58.494536,0.01,2022-11-17 09:06:58.271587,920.0,,,,,,
2022-11-17 09:06:58.544840,0.03,2022-11-17 09:06:58.319325,990.0,,,,,,
2022-11-17 09:06:58.596244,0.04,2022-11-17 09:06:58.370279,990.0,,,,,,
2022-11-17 09:06:58.647413,-0.01,2022-11-17 09:06:58.415170,1110.0,,,,,,
2022-11-17 09:06:58.692865,-0.03,2022-11-17 09:06:58.463345,1040.0,,,,,,
2022-11-17 09:06:58.745241,-0.01,2022-11-17 09:06:58.512302,860.0,,,,,,
2022-11-17 09:06:58.795884,-0.02,2022-11-17 09:06:58.564895,860.0,,,,,,
2022-11-17 09:06:58.845544,-0.04,2022-11-17 09:06:58.618300,810.0,,,,,,
2022-11-17 09:06:58.898848,-0.05,2022-11-17 09:06:58.665549,740.0,,,,,,
2022-11-17 09:06:58.951425,0.02,2022-11-17 09:06:58.713856,850.0,,,,,,
2022-11-17 09:06:58.998792,0.07,2022-11-17 09:06:58.763508,1000.0,,,,,,
2022-11-17 09:06:59.071934,0.21,2022-11-17 09:06:58.815122,960.0,,,,,,
2022-11-17 09:06:59.123541,0.09,2022-11-17 09:06:58.864349,930.0,,,,,,
2022-11-17 09:06:59.169556,0.03,2022-11-17 09:06:58.918578,900.0,,,,,,
